Decision,Hand Strength,Pot,Already Bet,Call Difference,Players
1,13,475,100,125,4
0,7,250,100,0,4
0,11,250,100,0,6
1,13,570,200,-90,3
4,13,3260,1490,-90,2
0,9,475,100,125,4
1,102,250,100,0,4
0,8,250,100,0,6
2,12,300,200,-200,2
2,118,300,200,-200,2
2,220,300,200,-200,2
3,619,450,200,-50,2
0,406,1255,100,680,5
1,13,250,100,0,4
2,118,750,200,0,3
1,12,250,100,0,5
4,124,750,200,0,3
4,124,1400,200,0,3
2,124,2212,200,0,2
0,9,300,150,-50,6
2,403,300,200,-200,2
2,13,300,200,-200,2
2,13,300,200,-200,2
2,13,300,200,-200,2
3,110,505,200,5,3
2,222,765,355,-150,3
2,222,765,355,-150,3
2,222,765,355,-150,3
0,11,250,100,0,4
0,13,250,100,0,6
3,12,350,200,-100,2
2,12,450,300,-200,2
4,114,450,300,-200,2
0,12,475,100,125,4
0,405,250,100,0,5
0,5,365,200,-85,2
0,10,1075,100,525,5
0,13,250,100,0,5
1,11,250,100,0,6
3,11,1100,200,450,2
2,114,1550,650,0,2
0,11,400,200,-50,2
1,13,250,100,0,3
2,13,600,225,0,2
2,13,600,225,0,2
4,512,600,225,0,2
0,10,250,100,0,4
0,408,250,100,0,6
3,13,500,200,-100,3
2,13,600,300,-200,3
2,124,600,300,-200,3
2,124,600,300,-200,3
3,8,300,200,-100,2
0,4,475,100,125,4
1,12,250,100,0,4
1,11,250,100,0,6
2,104,750,200,0,3
2,222,750,200,0,3
1,222,1025,200,75,2
2,222,3700,1400,75,2
0,10,600,250,-150,3
1,12,250,100,0,3
4,124,600,225,0,2
3,124,1275,225,450,2
2,124,1725,675,0,2
3,124,1915,675,0,2
0,9,525,150,75,5
0,12,250,100,0,6
0,9,475,150,75,3
0,402,250,100,0,4
0,13,475,100,125,4
0,10,250,100,0,5
0,13,550,200,-100,3
0,10,475,100,125,4
1,13,250,100,0,5
2,126,600,225,0,2
4,126,600,225,0,2
4,126,850,225,0,2
1,13,300,150,-50,6
4,13,650,275,-50,2
3,12,600,200,-50,3
2,244,750,350,-200,3
4,244,750,350,-200,3
2,244,1125,350,-200,2
3,408,300,200,-100,2
0,408,650,250,50,2
1,12,250,100,0,4
1,12,1550,200,900,2
0,12,14000,1550,8450,2
0,8,250,100,0,6
0,11,450,150,50,3
0,10,250,100,0,4
0,11,250,100,0,6
0,6,475,150,75,3
1,112,250,100,0,4
0,5,250,100,0,5
0,11,400,200,-50,2
3,13,475,150,75,3
2,13,650,325,-100,2
2,13,650,325,-100,2
0,12,1265,100,690,5
1,13,250,100,0,5
0,13,3000,200,1700,3
3,11,350,200,-100,2
2,13,450,300,-200,2
0,13,855,300,105,2
0,11,250,100,0,3
1,12,250,100,0,5
0,6,250,100,0,6
0,4,450,150,50,3
0,8,700,100,125,6
0,409,250,100,0,6
0,10,475,150,75,3
0,11,250,100,0,4
0,13,250,100,0,6
3,9,250,150,-50,2
2,104,300,200,-100,2
0,104,400,200,-100,2
0,4,250,100,0,4
1,13,250,100,0,6
3,13,1650,200,800,3
1,13,3150,1000,0,2
0,5,450,200,0,2
3,112,650,100,100,5
3,318,1400,300,100,3
1,318,3050,700,550,2
4,620,8500,2800,550,2
0,6,525,150,75,5
0,12,250,100,0,6
0,12,450,150,50,3
0,4,475,100,125,5
1,411,250,100,0,5
4,12,825,225,0,3
0,8,1010,200,450,3
3,9,250,150,-50,2
4,126,300,200,-100,2
2,126,500,200,-100,2
2,126,500,200,-100,2
0,405,475,100,125,5
0,13,250,100,0,6
1,13,570,200,-90,3
0,4,250,100,0,3
1,410,250,100,0,4
0,7,250,100,0,6
0,10,250,150,-50,2
0,410,475,100,125,5
1,406,250,100,0,6
2,8,300,200,-200,2
4,12,300,200,-200,2
0,12,475,150,75,3
1,13,250,100,0,4
1,411,250,100,0,5
0,407,250,100,0,6
0,13,450,100,100,4
0,9,250,100,0,5
1,13,450,200,0,2
3,13,3850,800,1800,2
2,126,5650,2600,0,2
2,126,5650,2600,0,2
3,126,12950,2600,4700,2
3,9,525,200,25,3
2,9,700,375,-150,2
0,9,1112,375,37,2
0,6,475,100,125,5
1,112,250,100,0,5
0,10,350,200,-100,2
0,6,250,100,0,3
1,12,475,100,125,5
4,13,1600,550,125,2
4,13,1975,550,125,2
0,7,250,100,0,6
2,10,300,200,-200,2
4,120,300,200,-200,2
4,238,400,200,-200,2
1,13,475,150,75,3
2,126,2074,837,75,2
2,126,2074,837,75,2
4,246,2074,837,75,2
0,10,250,100,0,4
1,12,250,100,0,6
3,13,450,200,0,2
2,13,650,400,-200,2
3,116,1062,400,12,2
2,116,1474,812,-400,2
0,3,500,200,0,3
3,13,475,100,125,4
2,104,825,325,-100,3
0,7,700,100,125,6
0,7,250,100,0,6
0,10,475,150,75,3
0,11,250,100,0,4
0,5,250,100,0,6
1,13,250,150,-50,2
1,11,250,100,0,3
4,108,650,225,0,2
0,11,475,100,125,5
0,9,250,100,0,6
1,12,250,100,0,3
2,106,600,225,0,2
2,226,600,225,0,2
1,244,840,225,15,2
0,12,250,100,0,5
1,122,375,200,-75,2
3,122,3875,1200,1175,2
2,226,5125,2450,-75,2
2,226,5125,2450,-75,2
4,226,5125,2450,-75,2
0,7,475,150,75,3
0,4,250,100,0,4
0,10,250,100,0,6
1,13,250,100,0,3
0,13,1450,200,800,2
1,407,250,100,0,4
3,407,1250,225,550,2
4,11,1800,775,0,2
2,411,2212,775,0,2
2,120,2212,775,0,2
0,11,250,100,0,6
0,11,500,150,100,3
0,12,250,100,0,4
1,120,250,100,0,5
1,13,250,100,0,6
2,13,550,200,0,2
4,13,550,200,0,2
3,11,250,150,-50,2
4,12,300,200,-100,2
2,12,500,200,-100,2
2,12,500,200,-100,2
0,6,525,150,75,4
0,10,250,100,0,5
3,116,350,200,-100,2
2,116,450,300,-200,2
0,116,600,300,-150,2
1,13,250,100,0,3
1,12,250,100,0,4
4,124,600,225,0,2
1,12,250,100,0,5
4,124,550,200,0,2
4,124,775,200,0,2
2,124,1000,200,0,2
1,13,300,150,-50,6
0,12,600,200,-75,3
0,405,475,100,125,4
0,12,250,100,0,5
1,12,250,100,0,6
2,124,750,200,0,3
2,8,300,200,-200,2
0,12,400,200,-100,2
1,11,250,100,0,3
1,13,250,100,0,4
2,122,650,250,0,2
2,122,650,250,0,2
4,122,650,250,0,2
3,122,2185,250,1285,2
0,7,300,150,-50,5
0,12,3205,200,1950,4
0,13,475,100,125,4
0,13,250,100,0,5
1,13,250,100,0,6
2,106,550,200,0,2
4,230,550,200,0,2
0,12,500,150,100,3
1,11,250,100,0,4
4,122,550,200,0,2
0,404,250,100,0,5
0,11,475,150,75,3
1,11,250,100,0,3
0,410,475,100,125,6
0,410,1350,200,750,3
0,8,250,100,0,3
0,12,250,100,0,5
0,12,375,200,-75,2
1,8,250,100,0,3
2,10,550,200,0,2
4,410,550,200,0,2
0,13,250,100,0,4
0,104,475,100,125,5
0,7,250,100,0,6
1,12,300,200,-200,2
3,13,475,150,75,3
2,126,650,325,-100,2
4,126,650,325,-100,2
0,8,250,100,0,4
1,13,250,100,0,5
2,12,300,200,-200,2
3,226,400,200,-100,2
4,226,500,300,-200,2
3,11,250,150,-50,2
3,11,555,200,55,2
2,102,710,355,-100,2
3,102,860,355,-100,2
2,102,1010,505,-250,2
3,102,1260,505,-250,2
2,210,1510,755,-500,2
0,210,2510,755,245,2
1,13,250,100,0,4
3,13,1275,200,625,2
4,13,1900,825,0,2
2,13,2325,825,0,2
2,126,2325,825,0,2
1,13,300,150,-50,5
0,11,250,100,0,6
1,118,400,200,-50,2
4,224,2750,1300,-50,2
2,621,4125,1300,-50,2
1,621,5975,1300,550,2
1,409,500,150,100,3
0,9,250,100,0,4
0,13,250,100,0,6
0,10,475,150,75,3
1,12,250,100,0,3
1,12,250,100,0,5
0,11,250,100,0,6
0,7,475,150,75,3
0,13,475,100,125,5
0,10,250,100,0,6
0,9,475,150,75,3
1,12,250,100,0,3
3,12,1475,225,775,2
1,12,250,100,0,4
4,12,550,200,0,2
2,108,775,200,0,2
2,108,775,200,0,2
0,11,300,150,-50,5
1,13,250,100,0,6
4,13,550,200,0,2
0,11,475,150,75,3
1,13,250,100,0,3
2,104,600,225,0,2
2,104,600,225,0,2
1,230,850,225,25,2
3,13,475,100,125,5
2,13,925,325,-100,3
2,13,925,325,-100,3
2,106,925,325,-100,3
0,403,250,100,0,6
0,13,475,150,75,3
1,13,250,100,0,3
4,122,550,200,0,2
2,122,775,200,0,2
0,9,250,100,0,4
0,12,250,100,0,6
3,12,475,150,75,3
2,124,775,325,-100,3
3,124,1112,325,12,3
2,124,1449,662,-325,2
2,124,1449,662,-325,2
0,7,300,150,-50,3
0,10,250,100,0,5
0,12,350,200,-100,2
1,116,475,100,125,4
0,116,3650,700,1650,2
0,409,250,100,0,5
0,403,350,200,-100,2
0,9,475,100,125,4
1,410,250,100,0,4
0,12,250,100,0,6
1,9,300,200,-200,2
4,13,900,500,-200,2
2,13,1300,500,-200,2
4,126,1300,500,-200,2
1,9,250,100,0,3
0,9,1300,250,550,2
1,13,475,100,125,4
4,110,1600,550,125,2
4,110,1975,550,125,2
0,406,475,100,125,5
0,11,250,100,0,6
3,13,500,150,100,3
2,110,700,350,-100,2
3,110,1000,350,-50,2
2,110,1300,650,-350,2
4,236,1300,650,-350,2
0,4,525,150,75,4
0,403,250,100,0,5
1,13,250,100,0,6
2,13,550,200,0,2
4,13,550,200,0,2
2,13,662,200,0,2
2,7,350,250,-250,2
2,108,350,250,-250,2
3,226,450,250,-150,2
2,226,550,350,-250,2
1,408,300,200,-100,2
2,102,700,350,-100,2
4,102,700,350,-100,2
4,102,950,350,-100,2
1,411,300,150,-50,3
4,11,700,300,-50,2
0,7,250,100,0,5
1,13,300,200,-200,2
3,13,1475,375,625,2
0,13,3400,1200,-100,2
0,5,700,100,125,5
0,11,250,100,0,5
0,11,700,200,-100,4
3,104,475,100,125,4
4,104,700,325,-100,2
1,13,250,100,0,4
0,10,475,100,125,6
1,118,250,100,0,6
3,403,375,200,-75,2
2,13,500,325,-200,2
4,13,500,325,-200,2
0,3,475,100,125,4
1,13,250,100,0,5
0,10,250,100,0,6
3,10,250,150,-50,2
2,13,300,200,-100,2
2,126,300,200,-100,2
2,126,300,200,-100,2
0,12,525,150,75,4
0,403,475,100,125,6
0,410,995,200,420,3
3,405,250,150,-50,2
3,13,475,100,125,4
2,102,825,325,-100,3
2,102,825,325,-100,3
0,102,1200,325,50,3
0,404,250,100,0,5
3,405,375,200,-75,2
2,120,500,325,-200,2
4,120,500,325,-200,2
4,230,1000,325,-200,2
0,9,475,150,75,3
0,6,250,100,0,4
1,12,250,100,0,6
4,12,650,250,0,2
3,11,400,200,-50,2
2,13,550,350,-200,2
2,118,550,350,-200,2
3,118,775,350,-125,2
2,118,1000,575,-350,2
0,118,1400,575,-175,2
0,13,1175,100,600,5
0,7,250,100,0,5
0,7,375,200,-75,2
1,13,250,100,0,3
2,13,724,287,0,2
4,13,724,287,0,2
0,5,250,100,0,4
0,13,250,100,0,6
2,12,300,200,-200,2
4,208,300,200,-200,2
3,114,500,150,100,3
2,114,700,350,-100,2
2,114,700,350,-100,2
0,9,250,100,0,3
0,405,250,100,0,5
0,8,375,200,-75,2
1,7,250,150,-50,2
2,114,550,250,-50,2
2,114,550,250,-50,2
3,114,650,250,-50,2
2,114,750,350,-150,2
0,6,250,100,0,4
1,12,250,100,0,5
4,12,550,200,0,2
1,13,300,200,-200,2
4,126,700,400,-200,2
4,339,1000,400,-200,2
0,402,475,150,75,3
1,110,250,100,0,3
4,234,550,200,0,2
2,234,775,200,0,2
2,234,775,200,0,2
0,9,250,100,0,5
1,11,300,200,-200,2
4,11,600,350,-200,2
1,13,250,150,-50,2
4,13,750,350,-50,2
2,116,1050,350,-50,2
2,116,1050,350,-50,2
0,403,300,150,-50,3
1,13,250,100,0,4
4,124,550,200,0,2
4,124,775,200,0,2
0,11,250,100,0,6
0,9,500,150,100,3
0,7,250,100,0,4
0,407,250,100,0,6
1,12,250,150,-50,2
2,122,550,250,-50,2
4,122,550,250,-50,2
0,11,475,100,125,4
0,13,475,100,125,6
1,12,250,100,0,6
0,9,700,150,75,4
0,10,250,100,0,4
1,13,250,100,0,6
4,13,550,200,0,2
2,13,775,200,0,2
4,126,775,200,0,2
3,13,400,250,-150,2
2,126,500,350,-250,2
3,126,650,350,-200,2
2,126,800,500,-350,2
3,126,1375,500,75,2
2,248,1950,1075,-500,2
0,248,5050,1075,2025,2
1,108,250,100,0,3
4,108,550,200,0,2
1,10,250,100,0,4
0,10,3050,200,1700,3
1,13,250,100,0,6
4,13,550,200,0,2
2,10,300,200,-200,2
0,13,400,200,-100,2
0,12,475,100,125,4
0,8,250,100,0,5
1,12,250,100,0,6
0,9,475,150,75,3
0,11,1175,100,600,6
1,116,250,100,0,5
3,12,375,200,-75,2
2,13,500,325,-200,2
0,13,750,325,-75,2
0,7,250,100,0,3
1,106,250,100,0,5
2,106,825,225,0,3
2,106,825,225,0,3
2,106,825,225,0,3
0,13,300,150,-50,6
1,10,250,150,-50,2
0,405,250,100,0,3
0,12,250,100,0,5
3,409,375,200,-75,2
2,116,500,325,-200,2
2,116,500,325,-200,2
2,116,500,325,-200,2
3,116,800,325,-25,2
0,9,1245,200,520,4
0,6,450,100,100,4
0,4,250,100,0,5
3,406,600,200,-75,3
2,11,725,325,-200,3
2,11,725,325,-200,3
0,11,1230,325,180,3
0,11,475,100,125,4
0,6,250,100,0,5
0,6,385,200,-65,2
0,407,250,100,0,3
1,12,460,100,110,5
2,120,2300,915,110,2
4,120,2300,915,110,2
0,8,250,100,0,6
0,10,1175,150,550,4
1,12,450,100,100,4
0,10,250,100,0,4
1,13,250,100,0,6
1,403,385,200,-65,2
4,7,1550,715,-65,2
4,7,2300,715,-65,2
0,8,1175,150,550,4
0,11,250,100,0,4
0,4,250,100,0,6
0,411,475,150,75,3
0,402,250,100,0,4
1,118,250,100,0,5
3,118,1175,225,475,2
2,118,1650,700,0,2
2,118,1650,700,0,2
1,11,250,100,0,6
3,102,550,200,-75,3
2,102,675,325,-200,3
0,102,1600,325,375,3
0,410,475,100,125,4
1,13,250,100,0,5
4,126,600,225,0,2
0,8,250,100,0,6
0,8,700,150,75,4
3,112,450,100,100,4
3,112,762,300,-100,2
2,112,874,412,-212,2
0,5,460,100,110,5
1,13,250,100,0,6
0,10,354,200,-96,2
1,410,472,150,72,3
1,13,350,100,0,4
2,513,1150,450,0,2
4,13,1150,450,0,2
0,410,450,100,100,6
1,13,250,100,0,6
4,122,550,200,0,2
2,122,775,200,0,2
0,11,400,200,-50,2
0,4,450,100,100,4
0,6,250,100,0,5
0,13,600,200,-75,3
0,12,250,100,0,3
0,11,250,100,0,5
1,108,250,100,0,6
4,108,550,200,0,2
1,410,400,200,-50,2
3,410,4350,1300,1400,2
4,126,5800,2750,-50,2
2,126,7212,2750,-50,2
2,244,7212,2750,-50,2
1,408,300,200,-100,2
4,13,600,300,-100,2
2,122,800,300,-100,2
4,122,800,300,-100,2
0,4,460,100,110,5
0,12,250,100,0,6
3,402,355,200,-95,2
2,13,460,305,-200,2
0,11,250,150,-50,2
3,120,460,100,110,5
4,244,670,310,-100,2
2,636,1240,310,-100,2
4,636,1240,310,-100,2
0,11,450,100,100,6
0,12,450,150,50,3
0,5,450,100,100,5
0,410,250,100,0,6
3,13,385,200,-65,2
4,13,520,335,-200,2
4,13,755,335,-200,2
0,10,450,100,100,4
1,11,250,100,0,5
0,9,250,100,0,6
0,408,450,150,50,3
1,13,250,100,0,3
2,13,600,225,0,2
2,13,600,225,0,2
2,13,600,225,0,2
0,11,250,100,0,5
3,9,400,200,-50,2
2,13,550,350,-200,2
1,13,700,350,-200,2
0,12,450,150,50,3
0,11,460,100,110,5
0,8,250,100,0,6
0,10,250,150,-50,2
0,7,250,100,0,4
0,8,250,100,0,6
3,104,600,200,-75,3
2,104,725,325,-200,3
3,114,475,150,75,3
2,114,775,325,-100,3
0,114,1075,325,-25,3
0,12,460,100,110,5
0,7,250,100,0,6
0,10,250,100,0,3
1,13,250,100,0,4
4,13,650,250,0,2
0,11,250,100,0,6
0,6,460,150,60,3
1,13,250,100,0,3
2,13,600,225,0,2
2,116,600,225,0,2
4,324,600,225,0,2
0,405,250,100,0,5
1,11,385,200,-65,2
0,10,460,150,60,3
1,13,250,100,0,3
1,13,1400,225,700,2
3,124,6482,1366,700,2
4,336,8357,3241,-1175,2
3,336,14487,3241,2889,2
0,4,250,100,0,5
1,13,250,100,0,6
1,13,385,200,-65,2
2,13,1424,652,-65,2
2,13,1424,652,-65,2
4,13,1424,652,-65,2
3,13,500,200,0,3
2,13,650,350,-150,2
2,114,650,350,-150,2
2,240,650,350,-150,2
0,9,450,100,100,5
0,13,250,100,0,6
0,13,450,100,100,4
0,7,250,100,0,5
1,114,250,100,0,6
4,114,550,200,0,2
3,114,1125,200,375,2
0,13,600,200,-75,3
3,12,475,150,75,3
2,12,650,325,-100,2
3,12,925,325,-50,2
2,12,1200,600,-325,2
4,12,1200,600,-325,2
3,409,450,100,100,4
4,116,750,300,-100,3
0,6,250,100,0,4
0,11,250,100,0,6
3,13,600,200,-50,3
4,513,750,350,-200,3
3,12,250,150,-50,2
1,12,650,200,150,2
1,124,250,100,0,4
2,124,600,225,0,2
4,124,600,225,0,2
0,11,250,100,0,5
1,110,250,100,0,6
2,110,750,200,0,3
0,407,1425,200,850,3
0,9,1110,100,550,5
0,13,450,100,100,6
3,3,560,200,-95,3
2,8,665,305,-200,3
2,12,665,305,-200,3
2,102,665,305,-200,3
0,8,525,200,25,3
0,13,250,100,0,4
0,104,250,100,0,6
3,13,375,200,-75,2
2,120,500,325,-200,2
4,246,500,325,-200,2
0,8,475,100,125,4
0,6,450,100,100,4
0,12,250,100,0,5
3,9,385,200,-65,2
0,106,805,335,-50,2
0,9,250,100,0,3
0,10,450,100,100,6
3,7,385,200,-65,2
2,13,520,335,-200,2
2,13,520,335,-200,2
2,13,520,335,-200,2
0,5,510,200,10,3
0,3,250,100,0,4
0,8,250,100,0,6
3,11,375,200,-75,2
2,11,500,325,-200,2
4,11,500,325,-200,2
2,106,1000,325,-200,2
0,9,475,100,125,4
1,13,250,100,0,4
4,13,550,200,0,2
2,116,1000,200,0,2
0,8,250,100,0,5
0,404,250,150,-50,2
3,13,475,100,125,4
2,13,700,325,-100,2
2,13,700,325,-100,2
0,12,250,100,0,4
0,11,250,100,0,6
1,116,250,150,-50,2
2,116,650,300,-50,2
4,240,650,300,-50,2
0,5,450,100,100,4
1,114,250,100,0,5
4,114,600,200,0,2
2,222,850,200,0,2
2,222,850,200,0,2
0,11,300,150,-50,6
3,10,375,200,-75,2
2,13,500,325,-200,2
2,120,500,325,-200,2
3,120,875,325,50,2
2,226,1250,700,-325,2
0,10,450,100,100,4
0,9,450,100,100,6
0,9,385,200,-65,2
3,408,460,150,60,3
2,114,730,310,-100,3
2,114,730,310,-100,3
2,230,730,310,-100,3
0,12,460,100,110,5
1,104,250,100,0,5
2,104,650,225,0,2
2,104,650,225,0,2
3,220,880,225,5,2
1,13,300,150,-50,6
1,13,250,100,0,3
4,13,550,200,0,2
2,13,775,200,0,2
4,124,775,200,0,2
3,13,500,150,50,5
3,238,838,350,-150,2
2,632,976,488,-288,2
4,632,976,488,-288,2
1,9,300,150,-50,5
4,114,700,300,-50,2
4,114,975,300,-50,2
1,13,250,100,0,6
3,13,1600,250,850,2
3,114,3200,1100,0,2
3,114,6250,1850,450,2
3,114,14400,4150,1700,2
0,7,650,250,-125,3
0,7,450,100,100,4
1,405,250,100,0,4
4,108,550,200,0,2
0,402,250,100,0,6
3,404,715,200,-95,4
2,12,820,305,-200,4
0,8,450,150,50,3
0,402,450,100,100,5
0,407,250,100,0,6
3,12,450,100,100,4
2,12,650,300,-100,2
0,12,1425,300,475,2
0,4,250,100,0,5
0,405,600,200,-75,3
1,410,250,100,0,3
2,13,650,250,0,2
4,13,650,250,0,2
0,5,450,100,100,5
1,106,250,100,0,6
3,106,1255,225,555,2
2,106,1810,780,0,2
4,224,1810,780,0,2
3,408,375,200,-75,2
2,409,500,325,-200,2
1,409,875,325,50,2
4,409,2500,950,50,2
2,409,5000,950,50,2
0,409,11275,950,5325,2
3,13,450,150,50,3
4,102,700,300,-100,3
2,102,1000,300,-100,2
4,102,1000,300,-100,2
1,408,250,100,0,3
0,11,460,100,110,5
0,4,250,100,0,6
3,3,400,200,-50,2
2,13,550,350,-200,2
3,13,1150,350,250,2
2,13,1750,950,-350,2
1,13,3750,950,1050,2
0,13,460,100,110,4
0,10,250,100,0,5
1,12,250,100,0,6
0,5,472,150,72,3
1,13,250,100,0,3
4,104,650,250,0,2
0,11,250,100,0,5
0,12,375,200,-75,2
3,12,250,150,-50,2
4,12,300,200,-100,2
4,12,400,200,-100,2
1,408,250,100,0,4
3,408,1350,250,600,2
2,13,1950,850,0,2
2,13,1950,850,0,2
1,13,3200,850,400,2
0,7,250,100,0,5
3,12,375,200,-75,2
2,120,500,325,-200,2
1,120,750,325,-75,2
0,11,472,150,72,3
1,102,250,100,0,4
0,102,1575,225,875,2
0,5,250,100,0,6
3,12,375,200,-75,2
2,12,500,325,-200,2
0,8,460,150,60,3
0,403,250,100,0,4
1,112,450,100,100,6
0,7,250,100,0,6
0,12,460,150,60,3
0,11,250,100,0,4
0,13,250,100,0,6
1,13,375,200,-75,2
4,13,2500,1200,-75,2
2,13,3125,1200,-75,2
0,8,250,150,-50,2
1,9,250,100,0,3
0,403,250,100,0,4
0,8,250,100,0,6
1,13,400,200,-50,2
0,9,1110,100,550,5
1,11,250,100,0,4
0,11,250,100,0,5
0,9,600,200,-75,3
0,407,460,100,110,4
0,11,450,100,100,6
1,406,250,100,0,6
2,118,550,200,0,2
4,118,550,200,0,2
3,6,360,200,-90,2
2,102,470,310,-200,2
0,12,460,150,60,3
0,12,250,100,0,4
0,406,250,100,0,6
3,12,375,200,-75,2
2,12,500,325,-200,2
4,12,500,325,-200,2
4,12,750,325,-200,2
1,410,250,100,0,3
0,410,1700,250,950,2
0,13,450,100,100,6
1,13,250,100,0,6
2,13,825,225,0,3
2,13,825,225,0,3
2,13,825,225,0,3
3,13,425,250,-125,2
2,13,550,375,-250,2
2,13,550,375,-250,2
0,13,472,150,72,3
3,12,475,100,125,4
2,122,700,325,-100,2
2,122,700,325,-100,2
2,122,700,325,-100,2
0,6,250,100,0,5
0,13,1020,200,445,3
0,4,475,100,125,4
1,110,250,100,0,5
3,110,1075,200,425,2
2,315,1500,625,0,2
2,315,1500,625,0,2
2,315,1500,625,0,2
3,315,2200,625,75,2
0,7,300,150,-50,6
3,13,385,200,-65,2
4,118,520,335,-200,2
2,327,755,335,-200,2
4,327,755,335,-200,2
0,10,475,100,125,4
0,12,450,100,100,6
1,13,250,100,0,3
4,126,650,250,0,2
4,126,925,250,0,2
4,228,3125,250,0,2
1,13,250,100,0,4
2,108,700,225,0,2
2,108,700,225,0,2
2,108,700,225,0,2
0,108,1150,225,225,2
0,8,250,100,0,6
0,10,250,150,-50,2
1,12,250,100,0,3
2,106,550,200,0,2
2,230,550,200,0,2
3,230,887,200,137,2
1,12,250,100,0,5
0,6,250,100,0,6
3,7,375,200,-75,2
2,112,500,325,-200,2
4,112,500,325,-200,2
1,12,250,100,0,3
1,405,250,100,0,4
4,13,550,200,0,2
0,6,250,100,0,5
1,13,250,100,0,6
3,405,385,200,-65,2
3,110,805,335,-50,2
0,6,475,150,75,3
0,9,460,100,110,5
0,13,250,100,0,6
3,5,400,200,-50,2
2,13,550,350,-200,2
0,6,1175,150,550,4
1,409,250,100,0,4
4,116,650,250,0,2
0,13,250,100,0,5
0,12,375,200,-75,2
0,11,250,100,0,3
0,11,250,100,0,5
0,403,400,200,-50,2
3,114,460,100,110,4
2,114,780,310,-100,3
0,114,1530,310,440,3
0,9,250,100,0,5
0,403,375,200,-75,2
0,406,250,100,0,3
0,7,250,100,0,5
0,9,1425,200,850,3
1,13,250,100,0,3
4,13,650,250,0,2
0,8,1110,100,550,6
1,12,250,100,0,6
0,12,1600,250,850,2
1,12,250,100,0,3
0,13,460,100,110,5
0,13,250,100,0,6
0,6,460,100,110,4
0,12,250,100,0,5
0,7,1425,200,850,3
1,11,250,150,-50,2
0,10,250,100,0,3
1,11,250,100,0,5
2,122,825,225,0,3
2,122,825,225,0,3
0,122,1200,225,150,3
0,10,472,150,72,3
1,110,250,100,0,4
2,110,700,225,0,2
2,110,700,225,0,2
3,110,1000,225,75,2
2,110,1300,525,-225,2
1,12,300,150,-50,5
0,12,1200,250,450,2
3,409,375,200,-75,2
2,118,500,325,-200,2
2,118,500,325,-200,2
3,118,850,325,25,2
2,118,1200,675,-325,2
0,13,1225,200,500,4
0,13,450,100,100,5
0,11,250,100,0,6
3,7,375,200,-75,2
2,12,500,325,-200,2
3,13,250,150,-50,2
2,116,300,200,-100,2
4,116,300,200,-100,2
3,116,650,200,150,2
2,218,900,450,-100,2
3,218,1200,450,-100,2
1,13,300,150,-50,3
4,112,650,275,-50,2
0,11,450,100,100,5
0,12,250,100,0,6
0,402,450,100,100,4
0,8,250,100,0,5
0,3,550,200,-75,3
1,409,250,150,-50,2
2,10,650,300,-50,2
4,411,650,300,-50,2
4,411,900,300,-50,2
0,10,250,100,0,4
1,116,250,100,0,5
2,116,600,225,0,2
3,116,725,225,0,2
3,226,1350,350,150,2
0,6,375,200,-75,2
0,408,460,100,110,4
0,10,250,100,0,5
0,7,975,200,425,3
1,12,250,150,-50,2
3,13,460,100,110,5
2,13,670,310,-100,2
4,106,670,310,-100,2
2,106,812,310,-100,2
0,409,500,150,50,6
0,12,975,200,400,3
0,13,700,100,125,5
0,403,450,100,100,6
3,410,775,200,-75,4
2,120,900,325,-200,4
0,120,1800,325,125,3
3,11,460,150,60,3
2,116,620,310,-100,2
4,324,620,310,-100,2
3,324,1350,310,420,2
2,324,1870,830,-100,2
3,324,10880,830,8180,2
0,9,250,100,0,4
0,8,250,100,0,6
3,13,355,200,-95,2
2,108,460,305,-200,2
3,108,610,305,-155,2
4,312,760,455,-305,2
4,612,1900,455,-305,2
0,5,460,100,110,4
1,13,250,100,0,4
4,110,550,200,0,2
1,411,250,100,0,5
0,10,1450,200,850,3
0,11,250,100,0,3
0,11,250,100,0,5
1,406,250,100,0,6
3,406,1150,200,500,2
2,13,1650,700,0,2
2,13,1650,700,0,2
2,13,1650,700,0,2
0,9,375,200,-75,2
1,118,250,150,-50,2
3,118,1200,250,500,2
2,327,1750,800,-50,2
1,327,2750,800,200,2
2,327,7250,2550,200,2
2,627,7250,2550,200,2
1,10,300,150,-50,3
3,10,1450,275,650,2
4,11,2150,975,-50,2
2,11,3125,975,-50,2
1,10,250,100,0,4
2,118,700,225,0,2
4,118,700,225,0,2
0,118,1825,225,900,2
0,11,250,100,0,6
0,12,472,150,72,3
3,114,450,100,100,4
4,114,750,300,-100,3
2,114,1075,300,-100,2
2,114,1075,300,-100,2
1,410,250,100,0,5
0,8,250,100,0,6
1,11,250,150,-50,2
4,110,550,250,-50,2
0,5,250,100,0,3
1,11,250,100,0,4
4,122,600,225,0,2
0,409,250,100,0,6
3,13,375,200,-75,2
2,124,500,325,-200,2
0,10,472,150,72,3
0,12,250,100,0,4
1,116,250,100,0,5
2,116,600,200,0,2
2,116,600,200,0,2
2,116,600,200,0,2
1,13,600,200,-75,3
4,246,1993,834,-75,2
4,250,2491,834,-75,2
0,403,475,150,75,3
0,10,460,100,110,5
0,8,250,100,0,6
0,11,250,100,0,3
1,12,250,100,0,4
4,13,550,200,0,2
3,413,1100,200,125,2
0,12,350,100,0,6
0,11,375,200,-75,2
1,13,250,100,0,3
0,13,1425,225,725,2
0,8,250,100,0,5
